article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W4390611648,Management interventions of pearl millet systems for attaining cereal self-sufficiency in Senegal,2024-01-05,2024,article,Target_author,Ciampitti,58,219,last,True,8,Frontiers in Sustainable Food Systems,Frontiers Media,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Pennisetum', 'Yield gap', 'Pearl', 'Food security', 'Agronomy']","['Pennisetum', 'Yield gap', 'Pearl', 'Food security', 'Agronomy', 'Agriculture', 'Environmental science', 'Crop simulation model', 'Production (economics)', 'Productivity', 'Crop', 'Agricultural science', 'Agricultural engineering', 'Business', 'Geography', 'Engineering', 'Biology', 'Economics']",['Zero hunger'],3,94.0,99.0,0.89774515,58,,,,,1.0,,2.0,,,7582
https://openalex.org/W4414159133,Genetic improvement in grain yield and kernel traits of 103- vs. 111-day maize hybrids,2025-09-08,2025,article,Target_author,Archontoulis,53,121,last,True,6,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Hybrid', 'Agronomy', 'Yield (engineering)', 'Grain yield', 'Kernel (algebra)']","['Hybrid', 'Yield (engineering)', 'Grain yield', 'Kernel (algebra)', 'Trait', 'Test weight', 'Crop', 'Crop yield']",[],3,91.0,99.0,0.95580253,78,,,,,,2.0,1.0,,,5318
https://openalex.org/W4386314782,"Determination of water-soluble carbohydrates by near-infrared spectroscopy for canola, maize, and sorghum stem fractions",2023-08-31,2023,article,Target_author,Ciampitti,58,219,last,True,6,Spectrochimica Acta Part A Molecular and Biomolecular Spectroscopy,Elsevier BV,False,closed,Spectroscopy and Chemometric Analyses,Analytical Chemistry,Chemistry,Physical Sciences,"['Canola', 'Sorghum', 'Brassica', 'Agronomy', 'Partial least squares regression']","['Canola', 'Sorghum', 'Brassica', 'Agronomy', 'Partial least squares regression', 'Crop', 'Coefficient of determination', 'Sweet sorghum', 'Chemistry', 'Mathematics', 'Biology']",['Clean water and sanitation'],3,96.0,97.0,0.56283245,38,,,,,3.0,,,,,7582
https://openalex.org/W4408379958,DP202216 maize hybrids shift upper limit of C and N partitioning to grain,2025-03-12,2025,article,Target_author,Ciampitti,58,219,last,True,9,Frontiers in Plant Science,Frontiers Media,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Hybrid', 'Zea mays', 'Nitrogen', 'Agronomy', 'Biomass (ecology)']","['Hybrid', 'Zea mays', 'Nitrogen', 'Agronomy', 'Biomass (ecology)', 'Horticulture', 'Biomass partitioning', 'Biology', 'Chemistry']",[],3,91.0,99.0,0.94725894,35,,,,,,2.0,1.0,,,7582
https://openalex.org/W4387454133,Data integration dashboard for assessing and planning sustainable intensification agricultural interventions: a case study in Senegal,2023-10-09,2023,article,Target_author,Ciampitti,58,219,last,True,6,Frontiers in Sustainable Food Systems,Frontiers Media,True,gold,Agricultural Innovations and Practices,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,"['Dashboard', 'Implementation', 'Agriculture', 'Computer science', 'Sustainable agriculture']","['Dashboard', 'Implementation', 'Agriculture', 'Computer science', 'Sustainable agriculture', 'Open data', 'Data science', 'Scale (ratio)', 'Sustainability', 'Sustainable development', 'Precision agriculture', 'Environmental economics', 'Process management', 'Business', 'Geography', 'World Wide Web', 'Political science', 'Economics', 'Software engineering', 'Cartography']",['Zero hunger'],3,90.0,96.0,0.89991526,63,,,,,2.0,1.0,,,,7582
https://openalex.org/W4407266194,Spatio-temporal yield variation and precipitation within a field,2025-02-06,2025,article,Target_author,Ciampitti,58,219,last,True,7,Computers and Electronics in Agriculture,Elsevier BV,False,closed,Precipitation Measurement and Analysis,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,"['Variation (astronomy)', 'Field (mathematics)', 'Precipitation', 'Yield (engineering)', 'Environmental science']","['Variation (astronomy)', 'Field (mathematics)', 'Precipitation', 'Yield (engineering)', 'Environmental science', 'Atmospheric sciences', 'Meteorology', 'Geography', 'Geology', 'Mathematics', 'Materials science', 'Physics']",['Climate action'],3,96.0,97.0,0.92294447,75,,,,,,,3.0,,,7582
https://openalex.org/W4404494993,Incorporating environmental stress improves estimation of photosynthesis from NIRvP in US Great Plains pasturelands and Midwest croplands,2024-11-15,2024,article,Target_author,Kaiyu,69,156,middle,True,8,Remote Sensing of Environment,Elsevier BV,False,closed,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Environmental science', 'Remote sensing', 'Estimation', 'Geography', 'Management']","['Environmental science', 'Remote sensing', 'Estimation', 'Geography']",['Zero hunger'],3,90.0,96.0,0.73189737,163,,,,,,2.0,1.0,,,10358
https://openalex.org/W4417526026,How do Hydrological Variability and Human Activities Control the Spatiotemporal Changes of Riverine Nitrogen Export in the Upper Mississippi River Basin?,2025-12-20,2025,article,Target_author,Kaiyu,69,156,last,True,11,Environmental Science & Technology,American Chemical Society,False,closed,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Environmental science', 'Eutrophication', 'Watershed', 'Water quality', 'Hydrology (agriculture)']","['Eutrophication', 'Watershed', 'Water quality', 'Hydrology (agriculture)', 'Hypoxia (environmental)', 'Drainage basin', 'Agriculture', 'Nitrate', 'Nutrient', 'Nitrogen']",[],2,99.0,100.0,0.87829175,66,,,,,,2.0,,,,10358
https://openalex.org/W4399890698,Explicit Consideration of Plant Xylem Hydraulic Transport Improves the Simulation of Crop Response to Atmospheric Dryness in the U.S. Corn Belt,2024-06-01,2024,article,Target_author,Kaiyu,69,156,middle,True,5,Water Resources Research,Wiley,True,gold,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Vapour Pressure Deficit', 'Transpiration', 'Xylem', 'Environmental science', 'Water content']","['Vapour Pressure Deficit', 'Transpiration', 'Xylem', 'Environmental science', 'Water content', 'Soil water', 'Dryness', 'Hydraulic conductivity', 'Stomatal conductance', 'Agronomy', 'Photosynthesis', 'Soil science', 'Horticulture', 'Botany', 'Biology', 'Engineering']",[],2,90.0,95.0,0.64856719,60,,,,,,1.0,1.0,,,10358
https://openalex.org/W4410763211,Embracing large language model (LLM) technologies in hydrology research,2025-05-27,2025,article,Target_author,Kaiyu,69,156,last,True,9,Environmental Research Water,,True,diamond,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,"['Hydrology (agriculture)', 'Environmental science', 'Computer science', 'Geology', 'Geotechnical engineering']","['Hydrology (agriculture)', 'Environmental science', 'Computer science', 'Geology', 'Geotechnical engineering']",['Quality Education'],2,98.0,99.0,0.94755943,142,,,,,,2.0,,,,10358
https://openalex.org/W4403670039,Climate-adaptative management strategies for soybean production under ENSO scenarios in Southern Brazil: An in-silico analysis of crop failure risk,2024-10-24,2024,article,Target_author,Ciampitti,58,219,last,True,10,Agricultural Systems,Elsevier BV,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['El Niño Southern Oscillation', 'Production (economics)', 'Environmental science', 'Climatology', 'Crop production']","['El Niño Southern Oscillation', 'Production (economics)', 'Environmental science', 'Climatology', 'Crop production', 'Biology', 'Economics', 'Geology', 'Ecology', 'Agriculture']",['Climate action'],2,95.0,96.0,0.88525691,73,,,,,,2.0,,,,7582
https://openalex.org/W4414274189,Nighttime warming affects yields of major grain crops: A global meta-analysis,2025-09-17,2025,article,Target_author,Ciampitti,58,219,last,True,9,Field Crops Research,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Global warming', 'Agronomy', 'Yield (engineering)', 'Crop']","['Global warming', 'Yield (engineering)', 'Crop', 'Climate change', 'Daytime', 'Crop yield', 'Greenhouse']",[],2,91.0,99.0,0.96394916,73,,,,,,1.0,1.0,,,7582
https://openalex.org/W4406335253,An in‐silico approach exploring sorghum source:sink balance across sorghum hybrids: How many leaves are enough?,2025-01-01,2025,article,Target_author,Ciampitti,58,219,last,True,6,Crop Science,Wiley,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Hybrid', 'Agronomy', 'Biology', 'Sink (geography)']","['Sorghum', 'Hybrid', 'Agronomy', 'Biology', 'Sink (geography)', 'Crop', 'Sweet sorghum', 'Sorghum bicolor', 'Crop yield', 'Yield (engineering)']",['Zero hunger'],2,91.0,99.0,0.93612077,40,,,,,,1.0,1.0,,,7582
https://openalex.org/W4413208351,ENSO impacts on maize production: a case study in Argentina,2025-08-11,2025,article,Target_author,Ciampitti,58,219,middle,True,5,Agricultural and Forest Meteorology,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['El Niño Southern Oscillation', 'Environmental science', 'Production (economics)', 'Biometeorology', 'Climatology']","['El Niño Southern Oscillation', 'Environmental science', 'Production (economics)', 'Biometeorology', 'Climatology', 'Geography', 'Agroforestry', 'Geology', 'Economics']",['Zero hunger'],2,91.0,99.0,0.92568645,42,,,,,,1.0,1.0,,,7582
https://openalex.org/W4414087137,Historical changes in maize light extinction coefficient and light capture due to breeding and plant density,2025-09-01,2025,article,Target_author,Archontoulis,53,121,last,True,5,Agronomy Journal,Wiley,True,hybrid,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Interception', 'Canopy', 'Agronomy', 'Sowing', 'Environmental science']","['Interception', 'Canopy', 'Sowing', 'Crop', 'Hybrid', 'Molar absorptivity', 'Plant canopy']",[],2,91.0,99.0,0.93976376,44,,,,,,1.0,1.0,,,5318
https://openalex.org/W4391326056,Overview of the special issue on oil palm sustainable intensification,2024-01-29,2024,article,Target_author,Grassini,56,106,first,True,2,Agricultural Systems,Elsevier BV,True,green,Oil Palm Production and Sustainability,Ecology,Environmental Science,Physical Sciences,"['Palm oil', 'Palm', 'Environmental science', 'Computer science', 'Agroforestry']","['Palm oil', 'Palm', 'Environmental science', 'Computer science', 'Agroforestry', 'Physics']",['Responsible consumption and production'],2,95.0,96.0,0.74166884,30,,,,,,2.0,,,,3977
https://openalex.org/W4395020840,Accurate measurement of field size is essential for analysis of smallholder survey data,2024-04-22,2024,article,Target_author,Grassini,56,106,last,True,10,Field Crops Research,Elsevier BV,True,hybrid,Rangeland and Wildlife Management,Ecology,Environmental Science,Physical Sciences,"['Field (mathematics)', 'Field survey', 'Statistics', 'Agricultural engineering', 'Environmental science']","['Field (mathematics)', 'Field survey', 'Statistics', 'Agricultural engineering', 'Environmental science', 'Computer science', 'Mathematics', 'Geography', 'Cartography', 'Engineering']",['Zero hunger'],2,95.0,96.0,0.75190335,41,,,,,,2.0,,,,3977
https://openalex.org/W4408925666,"Soil Organic Matter and Biochar Effects on Soil Water: Measurements, Pedotransfer Functions and <scp>APSIM</scp> Simulations",2025-03-01,2025,article,Target_author,Archontoulis,53,121,middle,True,3,European Journal of Soil Science,Wiley,True,hybrid,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Pedotransfer function', 'Biochar', 'Environmental science', 'Soil science', 'Soil water']","['Pedotransfer function', 'Biochar', 'Environmental science', 'Soil science', 'Soil water', 'Organic matter', 'Bulk density', 'Soil organic matter', 'Hydrology (agriculture)', 'Agronomy', 'Chemistry', 'Hydraulic conductivity', 'Geotechnical engineering', 'Geology', 'Pyrolysis']",[],2,98.0,99.0,0.87222161,62,,,,,,2.0,,,,5318
https://openalex.org/W4412799782,Chickpea (Cicer arietinum L.) battling against heat stress: plant breeding and genomics advances,2025-07-31,2025,review,Target_author,Vara Prasad,93,359,middle,True,11,Plant Molecular Biology,Springer Science+Business Media,False,closed,Genetic and Environmental Crop Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Heat stress', 'Genomics', 'Biotechnology', 'Botany']","['Biology', 'Heat stress', 'Genomics', 'Biotechnology', 'Botany', 'Plant breeding', 'Agronomy', 'Genome', 'Genetics', 'Gene']",['Zero hunger'],2,91.0,99.0,0.92214528,120,,,,,,1.0,1.0,,,13299
https://openalex.org/W4417526026,How do Hydrological Variability and Human Activities Control the Spatiotemporal Changes of Riverine Nitrogen Export in the Upper Mississippi River Basin?,2025-12-20,2025,article,Target_author,Peng,40,71,middle,True,11,Environmental Science & Technology,American Chemical Society,False,closed,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Environmental science', 'Eutrophication', 'Watershed', 'Water quality', 'Hydrology (agriculture)']","['Eutrophication', 'Watershed', 'Water quality', 'Hydrology (agriculture)', 'Hypoxia (environmental)', 'Drainage basin', 'Agriculture', 'Nitrate', 'Nutrient', 'Nitrogen']",[],2,99.0,100.0,0.87829175,66,,,,,,2.0,,,,4976
https://openalex.org/W4410763211,Embracing large language model (LLM) technologies in hydrology research,2025-05-27,2025,article,Target_author,Peng,40,71,middle,True,9,Environmental Research Water,,True,diamond,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,"['Hydrology (agriculture)', 'Environmental science', 'Computer science', 'Geology', 'Geotechnical engineering']","['Hydrology (agriculture)', 'Environmental science', 'Computer science', 'Geology', 'Geotechnical engineering']",['Quality Education'],2,98.0,99.0,0.94755943,142,,,,,,2.0,,,,4976
https://openalex.org/W4402692342,Soybean yield and seed quality in equidistant versus non‐equidistant plant arrangements under different densities,2024-09-19,2024,article,Target_author,Ciampitti,58,219,last,True,9,Crop Science,Wiley,True,hybrid,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Equidistant', 'Biology', 'Yield (engineering)', 'Plant density', 'Agronomy']","['Equidistant', 'Biology', 'Yield (engineering)', 'Plant density', 'Agronomy', 'Quality (philosophy)', 'Mathematics', 'Geometry', 'Sowing', 'Materials science', 'Physics']",[],2,95.0,96.0,0.84307999,52,,,,,,2.0,,,,7582
https://openalex.org/W4412430210,Detecting the onset of rice field inundation in the Lower Mississippi River Basin via Harmonized Landsat Sentinel-2 (HLS) satellite time series,2025-07-15,2025,article,Target_author,Kaiyu,69,156,middle,True,9,ISPRS Journal of Photogrammetry and Remote Sensing,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Remote sensing', 'Satellite', 'Environmental science', 'Series (stratigraphy)', 'Hydrology (agriculture)']","['Remote sensing', 'Satellite', 'Environmental science', 'Series (stratigraphy)', 'Hydrology (agriculture)', 'Satellite imagery', 'Drainage basin', 'Time series', 'Structural basin', 'Geology', 'Geomorphology', 'Geography', 'Cartography', 'Computer science', 'Engineering']",[],2,98.0,99.0,0.92313476,73,,,,,,2.0,,,,10358
https://openalex.org/W3120115652,Evaluating high‐resolution optical and thermal reflectance of maize interseeded with cover crops across spatial scales using remotely sensed imagery,2021-01-10,2021,article,Target_author,Basso,70,193,last,True,4,Agronomy Journal,Wiley,True,hybrid,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Canopy', 'Agronomy', 'Multispectral image', 'Normalized Difference Vegetation Index', 'Cover crop']","['Canopy', 'Agronomy', 'Multispectral image', 'Normalized Difference Vegetation Index', 'Cover crop', 'Growing season', 'Environmental science', 'Seeding', 'Remote sensing', 'Agrostis stolonifera', 'Sowing', 'Biology', 'Poaceae', 'Leaf area index', 'Botany', 'Geography']",['Life in Land'],1,89.0,94.0,0.5431283,32,,,,,1.0,,,,,5518
